0,1,2,3,4,Y
0.13742843639431324,0.3047467247175546,0.4305308060936205,0.1216814983766471,0.6473017236378183,3.3391083630424525
0.32162979281787274,0.9856231483244352,0.09804983526271904,0.7318909823397574,0.02671885899890092,-0.3712199453822268
0.6396297273866611,0.8622970546690599,0.39110193434834994,0.6398545780086373,0.5018244249730212,2.1796143165281405
0.7382660091014327,0.24201464758053315,0.4099494888131485,0.8868482718921805,0.9944321116679887,0.9878042227379803
0.6448709820873118,0.20129793998552337,0.5567766984668318,0.5043074370904365,0.9649463485922778,1.192153738756684
0.656579150078299,0.132228294856775,0.10418353667989233,0.4371454927612535,0.8084873561298863,1.704315855870015
0.22249155019897104,0.9588184023651005,0.45980328668510384,0.8263501645576515,0.41410456404447504,0.92616015849828
0.8604721522320946,0.6703493848921456,0.506684528440421,0.20072221103802534,0.6556820275231665,0.08545882214879086
0.8579973236634344,0.6515421794919583,0.1926218144976518,0.5406230593204566,0.1386251563873685,-0.8952079784230709
0.563235636087022,0.9778652720841639,0.8416682888077694,0.4472396963258255,0.7439940720125511,0.8740770448855232
0.5307911956581682,0.44876088031825945,0.41380993436282565,0.5672351671093192,0.5037379868349801,0.6328479915077008
0.6986536067558672,0.3406340032317239,0.8218318509679529,0.020132319055978787,0.2558687289652587,1.5278435609368781
0.14208768859084986,0.49841278416351653,0.2266211609074188,0.5938991619897682,0.2370810042096424,1.1792642639936
0.21949297265361822,0.4201317529980836,0.8969566111436519,0.05986094352760529,0.137921404480986,2.569052882205224
0.15285952374072764,0.848875278077397,0.11534351163081724,0.859693401818316,0.40973385353668956,-0.40705761065737867
0.21958658073339454,0.5805560437768229,0.3021682400863772,0.1868647153793821,0.6137065120633349,0.46618328529963654
0.1493257212982605,0.5198943558911385,0.02110784643737773,0.6320781691440825,0.7232900459085035,1.482248008724453
0.22151350212026588,0.3909307507420724,0.1199434455230457,0.4287418588449189,0.7532174077788705,1.141902401592842
0.9236875957639072,0.2588250558730556,0.11268401673538286,0.697204124171081,0.5955376660746544,-1.3165736664092111
0.5899577192371367,0.7178293942320672,0.17863839794335024,0.6778129598380179,0.42557401797342354,0.9998927358961162
0.2021731076200164,0.3445989690875776,0.34261504243383545,0.24370562284559183,0.5197499200131511,0.1889416039907279
0.816637656757523,0.3068383047413604,0.880466575082553,0.37194749387750214,0.9528363083403089,2.688510590999802
0.0427177666941404,0.6743150981345173,0.4471370498793632,0.3742525201960436,0.17733320517594953,-1.101019436162857
0.6092024403726909,0.9370099063255386,0.06712884777638295,0.8460772857233034,0.2977291353017324,0.7647190436647944
0.5837601633101164,0.4358607504740384,0.18378581164561203,0.05800478983096968,0.8172157966717891,1.4460356091937394
0.5318643846375062,0.7023609178258807,0.6412236668183807,0.5191381906705368,0.1785115364811567,1.2932042042663445
0.977478455650177,0.775747996353268,0.6245369030263315,0.40676098729370425,0.8051264861140325,3.07636571007333
0.7714717075841627,0.6995828426036077,0.5312577637065187,0.5640357173100986,0.9605505574410553,1.5086284838126889
0.8722881296133529,0.4331112714605714,0.7466591745901733,0.5943539073366089,0.380821354065482,1.152666553643585
0.07283576933489055,0.8904737940944291,0.06470209775978708,0.5112109119072531,0.7424566545208641,1.180162900559037
0.5444422255875527,0.32090437467903055,0.6942108932228278,0.8241173365653642,0.05424313135780767,1.1156190941081472
0.4262225060666791,0.3596647454299382,0.11666778256555088,0.26106380495969783,0.8834282551399294,2.105041663561293
0.3550429807856913,0.2638915426182731,0.3857004900285992,0.2977403717721192,0.620136859424885,1.478409795690072
