0,1,2,3,4,5,6,Y
0.4046793034731744,0.7722562539846979,0.9967568343279529,0.7614142620227988,0.2999067910192723,0.3057961395581812,0.2912763890713892,1.9851535224185697
0.5329994555214858,0.8672126417474522,0.5986551105401037,0.6742185866910232,0.624792102718968,0.39522602178162547,0.8024275251925034,2.4712404630504783
0.7372477515880108,0.008773011622134841,0.896691427813731,0.5961119608876875,0.35547109041305536,0.7942292080397074,0.7840609177231281,2.361223898161927
0.2571251871114695,0.16715382917216492,0.649697981936435,0.46229315162186757,0.3827922846211358,0.844705816448956,0.7899421782456333,1.8010703960190946
0.3868148756361852,0.602946146883275,0.8402215407832432,0.20127038816374454,0.8912539755534982,0.16712667971784656,0.49696450442394946,1.7691137947066897
0.3056858691410316,0.17904850573789788,0.27463151881244574,0.19076653769420748,0.5746742706167166,0.023795515860900562,0.9967834975563425,1.3201988124045239
0.9254937318535795,0.472230159274188,0.376370396538125,0.29892355813882254,0.8748974022994771,0.6675488396970458,0.6634717156137998,3.899225336790952
0.5159745434590822,0.03852899167555779,0.814705992553117,0.7846779029438953,0.7949200733475598,0.9401005558020348,0.44992487839644835,1.8312483266533717
0.09953770817445962,0.28074022822711486,0.19486816877731272,0.501310611253131,0.41918090523899154,0.7636623640489828,0.13984063837851524,0.4808078559772013
0.7505985161389304,0.7456963802965574,0.10235628899412863,0.8183588105297438,0.2696504715838979,0.26669878935551883,0.7017393113620564,2.3252273191299695
0.683143978558949,0.5345124820632722,0.5013528739742976,0.018496196590524816,0.720452027201318,0.6681756992245801,0.4269758525177433,1.80602454318099
0.8223923889443284,0.615462677103593,0.6822014885408633,0.10096726718462712,0.15146146870965904,0.3874442046432508,0.9849467704086818,1.64878060830726
0.7148605785212786,0.7024467203176519,0.734505548410325,0.46573261996870186,0.3686833048196596,0.89553823057176,0.051766131965790274,2.843783217198138
0.7638399499971523,0.9597714489701111,0.2000513174398021,0.10839833256337672,0.41771575185558385,0.3134852791620195,0.9528923418349443,2.655136971706349
0.10513146476172441,0.4170562535485951,0.7199372728599457,0.19727929530207067,0.5762941200151269,0.2366257492792435,6.968699155385227e-05,1.94510395430382
0.1312791218189897,0.650712548968693,0.06807765459751225,0.04174603821659906,0.54937698304351,0.8078913312077713,0.8346672593871978,1.7681088301448908
0.6862450054857031,0.7284474582324837,0.11009288646971038,0.5769761188546934,0.27675905501378717,0.5782031694602464,0.8155440548600367,2.4252092209834317
0.14998857135903154,0.6101055818355116,0.4832252168229968,0.5564518169468833,0.6095888072885366,0.6682931208508868,0.48019745221657106,1.7887320796258808
0.5654419267464933,0.14497351393646074,0.32940533359152424,0.8819635932659429,0.0634569233308554,0.10002878233825829,0.040224439007451096,1.481571830995269
0.32157952484671093,0.48903846311364874,0.8957380887728189,0.2113769049655726,0.8238806810338586,0.6386049719992669,0.9282972374541492,2.000385770878143
0.9281479773499755,0.7070016722785938,0.5238414595385754,0.9297239252856458,0.6430029456406503,0.8438555124676047,0.24644565266992002,2.3414450255942403
0.20752357532842414,0.3780006747895406,0.849410210375654,0.45776320482196964,0.38580507347489834,0.359535680852076,0.07298491033241805,2.1588356629787535
0.34748372069405975,0.9354142146763155,0.9741919396909061,0.20563129583098827,0.5633800869163083,0.9689870375005366,0.37609580077505644,3.606336855133785
0.7963949194150436,0.7918666423164357,0.6085714497134707,0.37386411792657837,0.8755742516365325,0.570123737747975,0.478369688229613,3.00183485188569
0.5836745435671686,0.8215877201594708,0.12210859104735039,0.06394073987462323,0.3591799401902135,0.061650772462054415,0.25515541034156586,1.1682486820936568
0.9784243124395633,0.6856787330899546,0.9016150625684055,0.8990847171446129,0.5420206052637221,0.7843057928451579,0.44924411656497354,2.264457799926454
0.999014806520196,0.18767491838791073,0.5273227096794412,0.4157110812053346,0.4247512767770648,0.17558969041118044,0.15838566159151313,1.327651924306599
0.12298788191761079,0.6494812030379968,0.11746118181552911,0.08510798763805505,0.7935765021755645,0.5848673861630747,0.44267316295041115,0.9171791719536602
0.3604264381996959,0.32088639195833357,0.867982118638573,0.38056568873645,0.5654116305943007,0.7309738237483907,0.6927395489308785,2.9781125644492583
0.3771675059100964,0.5430493675460891,0.6248757920471198,0.46823108375215605,0.23265480642252911,0.3852075165567055,0.8584915698734025,1.1857490526301249
0.25821705579513987,0.031058173531513744,0.4657202216733557,0.7590745167755453,0.9593481556179657,0.9841635203894517,0.2856986383865464,1.5337385027417891
0.46018784686953906,0.4354496711931962,0.9337059784736418,0.9496072367698071,0.23152179470781054,0.036017598681524876,0.10365233602242829,1.652299555739966
0.10603338509898197,0.6692219429521644,0.8912073542590869,0.008257929437059608,0.32687674731521865,0.05796301165217077,0.7279749527480023,1.1944140086939548
0.01014994201629682,0.5352224979062151,0.5972448849377959,0.17604691783191728,0.19692235490605303,0.6823627052626773,0.3180762091014778,1.0934196379839356
0.4427881941395806,0.10176051221449023,0.4003186748890658,0.13741862255906923,0.5988852317031257,0.348787079448591,0.03614318937905092,1.540124734701871
0.2863456155701476,0.13867549321656658,0.6500175826367224,0.7114195860788972,0.45959166971326837,0.6822053518995977,0.2736290006158786,1.2184765640577513
0.7562870398971796,0.547057069134491,0.1404434306680269,0.9144985049357006,0.3691274012908504,0.5390033743736603,0.5999248595728796,2.3415204503328058
0.09446954716350431,0.9333159664448663,0.5642136508775241,0.30795326773057363,0.016695715056645466,0.1019944911566153,0.8142183937437975,0.7639812528596842
0.1936005596345688,0.76874791817081,0.59843252177633,0.22110320970161146,0.3860639929222627,0.5506172162385473,0.5746274377190383,1.4275974178372548
0.7887845124035961,0.663329975107046,0.6808977126666763,0.9786116937192775,0.5424868615547463,0.5443333320567667,0.04237785238859726,1.6574445442460486
0.37115773219728654,0.8367679749552449,0.3471199118641086,0.9259821255841928,0.024447072584198426,0.006570109438304161,0.824009671823588,2.1745466910975053
0.32113706585774915,0.06724336947862486,0.43090819827940485,0.18375522602712513,0.2761862234905874,0.1048278332753787,0.3530809275356326,0.3904561176944181
0.9035799932716866,0.5963779026935881,0.8866430993873621,0.11455092320754312,0.5778713573475882,0.2835019841451627,0.7786914103457588,2.2364875837127562
0.06589741093012347,0.9219033697931805,0.1298972883055457,0.6464185891088016,0.05650153431032734,0.8679984193381919,0.5121869908369695,2.2920757617828453
0.08504526136551593,0.3105254306799574,0.044672833887690055,0.760123661276785,0.04907679848740665,0.7836875847028931,0.22357765659757867,0.4327454646097215
0.37982799885642315,0.6019859897382117,0.4360692306737396,0.32423020654373114,0.7951076714815316,0.17774649528792907,0.6634922437089752,3.3727423810551374
0.9031091531467567,0.3691369830461202,0.22192998383293827,0.11010920228760701,0.7169347655354732,0.13293059246030525,0.20958901241284056,1.6927362065335188
0.33330508783682244,0.14820480947817916,0.5589984943411692,0.9222812907512241,0.02921664058866502,0.6459837618021605,0.9034098609363057,2.2035544343693534
0.6071419779446229,0.07738457852860936,0.7463587115970414,0.548799514413407,0.2925864512748234,0.44190510306291686,0.8660392764322451,1.343596658532475
0.33873254339499936,0.7969992958352968,0.1889982788282757,0.06314267764760895,0.2610779193690035,0.7832176839983892,0.6022460029573574,1.0957996009100417
0.10059843705339278,0.15170133522785056,0.5532839048363292,0.988805613693389,0.6299758861810619,0.5438845773560576,0.8280024719815609,1.880841453331284
0.16653526007526354,0.4394333871261299,0.4750255977306457,0.03401233338976417,0.21405762580941423,0.4110134234583289,0.5364015155071937,1.404808910632152
