0,1,2,3,4,5,6,7,Y
0.5456996775688222,0.013757478254415534,0.6931828931761356,0.16065537048362166,0.622603768513503,0.30140648311413465,0.1634194147314385,0.2778564406067372,1.493728284497806
0.6992407073780335,0.3436005927911975,0.413706635796813,0.2391565687397591,0.461047286172215,0.1492743847492627,0.644761149681435,0.20970710642722723,1.8421199977030946
0.3391711279214691,0.9635657482839731,0.2945421079354623,0.11219536661363005,0.836762781974287,0.858283361615248,0.6900474734835753,0.44283246289835876,3.4281973192265642
0.09115750306968162,0.38041465353064763,0.47849714774873797,0.7192453358587333,0.006618353408350708,0.7291895947735687,0.16082336628599958,0.22395433265174236,2.0442569037278817
0.8144158698454883,0.8728681190214862,0.2235822360829548,0.8303977491424013,0.13268712558202878,0.19956062095330818,0.30424768798179047,0.9262242669787845,2.7546231686400087
0.15191320180219392,0.6987029263340409,0.02271127862298472,0.9224179538702353,0.3232392062413718,0.8420438661819929,0.5141561280044293,0.8265741740445424,2.8329949422477894
0.8873653036351139,0.6892308057250087,0.49187829311780684,0.06208620152587718,0.8771017642736902,0.4336324647031783,0.5197404280897867,0.43781845573871303,2.9101427580034755
0.7416016054478325,0.9952573580218247,0.06810998036532623,0.04990537417272778,0.8504518955209102,0.14337221464613537,0.42556496645928543,0.24509569312565493,2.5335349093171766
0.7093434793796553,0.14247059730538858,0.6525408637523061,0.2657433417018604,0.29458656035438924,0.8770956124157757,0.2651389652745224,0.31606697681628904,2.0742067044621226
0.9051602749601377,0.2798763027118888,0.9160330460912659,0.011360162331934376,0.9506090872578096,0.6021663179740226,0.4504391075848777,0.30508920420443053,2.880124976987339
0.28405911097811365,0.6130374425527798,0.40176110691503786,0.11491055289042706,0.9607898890657107,0.6785532968048541,0.2694923308224134,0.2140523329308447,2.898083174606015
0.2176987120628937,0.858503824933419,0.5844271381812849,0.279150773747476,0.7069356811756394,0.552804777599251,0.4931577795345081,0.25373024193932026,3.164897111284171
0.8691014117964888,0.9350349764619417,0.7857585907269956,0.47043635404813133,0.7242772514184069,0.49941157609250153,0.6956695059859773,0.789876218989091,3.7245272893501595
0.5901056592328171,0.9569211895511486,0.46705584690301083,0.26058120583141153,0.011997329230112985,0.4508575737096716,0.6291621572991646,0.05498720311813243,2.450850832062176
0.17237655059356327,0.6984782644639931,0.9824884456352883,0.4596602258702924,0.24427610769326624,0.7443660563977746,0.3668484215625877,0.8649978348664977,2.7451802776155323
0.06273388775616073,0.028650564540392054,0.6527081960111056,0.8647063730754677,0.6517862760302746,0.6042317910539856,0.6810220668405749,0.4630402513266719,2.5229514305171254
0.5540931553669457,0.4526186091503839,0.4750665758987016,0.15264904573855476,0.6640743107924983,0.3633088583276768,0.11905646696322136,0.4456923881249071,2.4987802287032594
0.13377356000660523,0.055100003792629804,0.7150939188943511,0.9138062830821011,0.5731822564111116,0.4593320959845426,0.6009311227428217,0.779197370106017,2.467959311719699
0.6723726951470078,0.5473380963433814,0.8912471815577749,0.15594625385295036,0.6353619192296263,0.229947520560562,0.09178125038258789,0.9518367661160826,2.5337389251746525
0.7604673341095499,0.9019193415886365,0.8281386424994276,0.827612306288238,0.6486597729715153,0.8497279517154247,0.1278822504315209,0.5855110538051412,3.2154846707517657
0.15831279076377014,0.5643962814924514,0.7055846862835058,0.9716702268439719,0.7913248575866255,0.9245828481730284,0.08107031045855406,0.7934041345036773,3.3809862988348307
0.8989611217037328,0.41788009830426354,0.771852166634222,0.2166278947107827,0.8027819641206032,0.21447942581348667,0.22418301492317771,0.2682968161447754,2.7688629055107445
0.8083416712978805,0.6957232552808594,0.6922178366032623,0.2730950086062395,0.39904839090073707,0.7337434550928048,0.8727452875596268,0.3227498804683422,3.124713900018086
0.23965696904274625,0.9920606390732077,0.7455924411638462,0.9585925847669055,0.29408654367231224,0.792590066572178,0.8952398558221271,0.9513010044216835,3.764436341601903
0.26363407403235584,0.11142056322858074,0.19460657587789865,0.1648470712441309,0.805555024573261,0.3908225660569471,0.2702531402135169,0.24855506308779718,1.5705333777728536
0.21450016983395848,0.011979354783497431,0.1923179345729893,0.11690965905627126,0.18798927037573032,0.6152851462646122,0.7357473606169962,0.3455692175664957,1.7219717713149323
0.7574968142619539,0.5509862252831569,0.19343450787956484,0.11077228835943675,0.505626674369976,0.09845879964424997,0.5301819569236581,0.9572704916476441,2.5001812889779096
0.4924021806507093,0.9247594881996563,0.8558515052249667,0.9734205738124162,0.7909377808054237,0.3306636657706645,0.3387840229470126,0.28471159385182754,2.9986341901467317
0.08166495017980391,0.7360515715458764,0.5203093583748541,0.7733068967248307,0.8154441969792017,0.31891780463543473,0.3066508231061348,0.05430676797334022,2.099134333890111
0.5103242400543107,0.46482744487438876,0.9221059345131654,0.49459918600499697,0.30904071452124426,0.9004129676877561,0.9573708462634689,0.4411837472676914,3.267381537382086
0.15858379991228166,0.003627241429179695,0.709858317484821,0.6571798772888269,0.8553424977371135,0.16599716897848504,0.3280927169497727,0.009228090020600321,1.570876106967963
0.19456210341177338,0.504677542025472,0.29548593315183747,0.7097288817102815,0.6250687411579265,0.2566696648164618,0.2512045455283395,0.8397732851777912,2.3084704424415023
0.7721377663151757,0.32054846847645135,0.42638715863775034,0.8493993519823642,0.19327926271582452,0.7027803949872121,0.3296379059864927,0.04533085187638619,1.8519361956037756
0.6842198461202109,0.8648411292254508,0.8910524019498313,0.8848784586505336,0.26432870362100613,0.18981174430808512,0.5371724779708084,0.01459844136882793,2.2540842962510914
0.818492577653142,0.7366154138251604,0.33850788727271863,0.9194628256069584,0.3945050833008771,0.09759354949422705,0.37190360185577853,0.6692080394733977,2.6613046368298243
0.6783988414766192,0.519233356941136,0.19453736635693242,0.2037203128934877,0.7310047261673058,0.3737162571369327,0.851618293079689,0.9657280472824407,3.037086557900392
0.835391251941745,0.05427791023050332,0.41036216077135923,0.37939395408211685,0.2138553814545331,0.7605398455873045,0.7084070406520845,0.37360683713306253,2.0906946193489158
0.5270294973661214,0.8517287554626277,0.14943905201631869,0.24727457945692,0.17224104907782734,0.6169519348857372,0.8474782511193921,0.46994961687557746,2.5755826684723937
0.3305845686256116,0.7858133606607107,0.6210776272802144,0.4626138465630847,0.020256877870555523,0.3055372138751694,0.3579697151155685,0.27660684732740604,2.0928680204392967
0.6680757858770557,0.9280981606736703,0.19794000809158008,0.16329229795280586,0.7692013009931022,0.9038721281261531,0.13605246649748604,0.5932650537353718,2.958949617510421
0.35852035510376656,0.2181216371907877,0.8450407889260828,0.08671181120193405,0.2540214060570095,0.74235211738188,0.46800486423888665,0.9821667952871862,2.774795705610703
0.2521451271267241,0.25846125952268706,0.6978746826196891,0.677134634630322,0.5271343939411307,0.6766456369191642,0.20847234002525417,0.6422360943829987,2.1689722059195
0.06665274060862614,0.3511015417568304,0.0682778640181223,0.9682626739950655,0.1276731912081701,0.20039515411793318,0.469384978090268,0.2977581106382059,1.5379114089479156
0.6748475118450087,0.2703610271801611,0.6532966487430929,0.4418319698153025,0.2165140719910632,0.9107938485067436,0.7364143591092391,0.7923897730228123,2.885156791818627
0.6146011172695616,0.3138950210468119,0.7402567923579194,0.912182551715674,0.9148253628556109,0.5102148079279739,0.557043133844483,0.9155795466459323,3.160355512107878
