0,1,2,3,Y
0.7761966668804711,0.6749048701635801,0.0006025758282492966,0.4495974178857375,2.1990600521845396
0.04096592518624942,0.19085536327605956,0.7221722636703729,0.2786496021189886,0.8665909847671184
0.18695735640921118,0.1901336666881297,0.9290351353189856,0.5255215690562259,2.4945019447687535
0.2979872126956382,0.04581303456391239,0.20023307329015338,0.9274633364621235,1.0960766785341594
0.15195369304341855,0.9467255308626626,0.9346016250081634,0.3459801656991708,0.7708879893134596
0.33625714024217523,0.6251207082742414,0.9244893828935123,0.21556430472219723,0.8501965519346115
0.02384262225887157,0.9919027695036939,0.8260879816670404,0.5459435878926368,1.9475302207602028
0.23806649388727974,0.07677594745697558,0.5974588143919355,0.9541099794879816,0.5068061336499212
0.7207590457864691,0.5453362437935878,0.46431692510747025,0.5572857643189852,2.1067171546081513
0.5633502940263652,0.25218971889290653,0.24835214434861053,0.6903687826380286,2.234657691505488
0.53704575373425,0.7349666570898791,0.6901166465334827,0.7635476913922283,1.723169804159928
0.8457630494537514,0.664239336744348,0.6804794298767601,0.02832702409861143,1.9121530346908
0.6564713848974393,0.17576937012104754,0.21314334590959383,0.20985641076864703,1.2016081658577171
0.30420657441467513,0.6428093316988679,0.3649206214797892,0.6050981943504493,0.9275389173868156
0.6177467871947073,0.5043894243089997,0.28264486450313275,0.9465927091706875,0.19596984216576008
0.8250957184937691,0.5162653550030132,0.014751402036375372,0.3882698315648454,1.178341923897328
0.7600883814462781,0.6756133521873008,0.7557036476626309,0.92175014786835,1.4805262865456241
0.28518504450024007,0.7612561994442726,0.03412921804953517,0.053099459547120476,0.20907272533852783
0.06506163689608602,0.7680934647324194,0.4300530925448556,0.6860598033897851,0.7523779396557388
0.47591649642592015,0.45873567958300676,0.0723141434208302,0.10763734105358069,-0.3448450046450261
0.4172903741816245,0.4669176062688961,0.7722996593739306,0.872007108137583,2.2574776533867853
0.02385151422445375,0.47942869274524147,0.3796497952745568,0.5644450531632643,0.0036354883275553362
0.018117265722261022,0.7322057935622373,0.7391235075563486,0.7607213304622984,1.624464778525896
0.13642705902190166,0.27268762332672747,0.40627751044185356,0.4022021675866094,-0.3882674423982376
0.14482672331351976,0.80396086337476,0.11963538231731408,0.5824426870489229,1.3803621767389047
0.6336858671683647,0.1567305957283771,0.9778370383110971,0.9385080132872484,2.3408493867573923
0.18348752796855727,0.15303480869940755,0.5706580833599058,0.8193068565473686,0.5073785995245045
0.5788534416161977,0.844602658593038,0.9569563782575045,0.8778926040189706,3.13427704816099
0.1703618674189532,0.7227704218502419,0.25870236827157145,0.5297934045746455,0.2881791812431468
0.9302431296647891,0.756852071184322,0.34582041777266737,0.9522604897547565,0.8141611846087891
0.5640971490633321,0.5195190882342087,0.8775368073124362,0.41622913720046517,0.3532150911457572
0.13851637182858467,0.7491594512495049,0.14420831874604767,0.8295809399513536,2.356511704688815
0.4805873503273381,0.24122547144995998,0.20786183951631865,0.3753559707364882,1.19460958124766
0.6401752687755662,0.4278483909077063,0.9736439805273743,0.21423610028574047,2.0373653201875404
0.8029672746114946,0.8963287258647302,0.7264279122778421,0.09941381939929983,-0.034541558238476266
0.5319188235131928,0.9816902730798946,0.7067321328905906,0.04919272878823455,1.5243136068481422
0.9498771131501274,0.9439382220356054,0.5193990960434195,0.6689972286072282,0.4948374872329533
0.30908645746822994,0.825879655638192,0.8841648464966804,0.12313302855991215,2.065815060619627
0.7400102063381373,0.3829638539690321,0.24525816468441508,0.9624584241811917,1.7061711102953996
0.23892589312073786,0.43042338462217,0.21511872285564648,0.36330441688707893,1.0736481627489722
0.3831261685818207,0.1775963525278531,0.08910300724151088,0.20987882349507625,1.2269723430974129
0.5986176479541977,0.8441497521736021,0.9447376086419682,0.9235572219521154,2.42396293235918
0.11104439175236813,0.16174200713938047,0.9392399060002108,0.7512318433058048,1.212238299735894
0.3821485736312159,0.3028353473011164,0.994252679021506,0.32027189456662675,1.0623877150225893
0.6926114269290422,0.18813890537857658,0.1421046198999275,0.523670347780919,-0.7999228641066303
0.17440338540509603,0.7137021411584076,0.7020045070081475,0.004052356537396329,2.582570317354547
