0,1,Y
0.5127304114091971,0.043416030658363414,0.2605055348561731
0.6230683077149297,0.5110738261485509,0.3362800915562239
0.5987029129269696,0.8556385249348883,0.3745257851726615
0.011588220444541553,0.7303612878777428,0.14409686121278636
0.9228903087703667,0.07333190064218531,0.3605521786229465
0.3367141767986588,0.5984091602739776,0.18489627871541228
0.4734568499198646,0.8316273314606418,0.2814721118894295
0.8570906007471791,0.6253901102097662,0.39235682062290794
0.7268682882735479,0.47759110909768887,0.3313927721505103
0.9429784271498803,0.5127061809868263,0.4293167571171708
0.057686887039190005,0.02617271791332998,0.020779307950578283
0.050825806367937765,0.4494553328042933,0.14550302750366784
0.7410748361769955,0.985145760994756,0.4787738434264892
0.7762567200605682,0.9012677929857704,0.5304303165461314
0.4242575549136435,0.003918056789549151,0.20277287797873944
0.8352536938184508,0.27491985207453695,0.3761686802351435
0.433406685213921,0.8167423026718329,0.20875854624793877
0.7512514575974804,0.6427211782388489,0.45492184093916954
0.8787883710516056,0.3306501221261632,0.33830458976516165
0.30350814934280823,0.18130688584420906,0.22593339685608133
0.7711838486913902,0.5489926238767888,0.3029395030120048
0.0549617567187789,0.866437639400184,0.17651168627605363
0.20727622631276765,0.9982882629354495,0.2624201841673926
0.21982787212249233,0.7880849590202055,0.18523818020334148
0.3485635327788642,0.8966349912757642,0.2829309043851476
0.7421007283034861,0.9372842702806302,0.3701810321951144
0.22819330192759013,0.5227645523325141,0.18803944968431216
0.42415426405871526,0.4279708990750537,0.22584802464472611
0.8428718558121421,0.2870789782032396,0.35192361981299486
0.3940379818981694,0.9419200767787479,0.23595421942567393
0.6125869228678724,0.5940444870147283,0.29163063922267296
0.022241506188074966,0.924677145985144,0.1381472110753451
0.883804215384995,0.5873783465648711,0.47754202412980107
0.2879329485019876,0.19677638848178125,0.15064193163436193
0.1829982415460527,0.7957524315291371,0.1973549438717021
0.09450655555389376,0.4679543415443609,0.07461945258329265
0.12475225070115059,0.10943437461570427,0.08806168345359644
0.1246095377227231,0.21938378944344705,0.0658551383851792
0.5882317934810476,0.3187209155162126,0.34495904026129043
0.05870378284108013,0.9485957218448537,0.16013324350182365
0.41466314566779416,0.7346249764709104,0.29930750128376016
0.22556706299899476,0.2597106972090647,0.10215205592399967
0.7367784831560803,0.1927202505540605,0.32467841014744275
0.9045121704922277,0.9598679602253679,0.5066785440777694
0.6879400503682969,0.5143706546028178,0.3649439788314804
0.13915995844070117,0.29118101979189537,0.02257791343449843
0.633568697211852,0.12309382686687653,0.22328382955708284
0.2796709662717257,0.669393562700031,0.20896291198247233
0.9728715538014316,0.36903351421447395,0.47058644701128977
0.8506063527282433,0.10647194604351873,0.27642710651779145
0.4360351626811959,0.303991572173405,0.21963244603037516
0.2875436010793473,0.43122697004204746,0.227251628141373
0.9725489237294168,0.17865595625437303,0.42206434508886237
0.28293893350948585,0.4413908325737538,0.1533558080195262
0.4594400645718515,0.7594996727075479,0.3466107777571175
0.9572713017250178,0.5119149377792662,0.45140225484656077
0.08164759925289666,0.742681279179063,0.12221120360540766
0.10579300392716962,0.3961001581928735,0.15388393540042977
0.4197869285013818,0.6410168276716707,0.2860084188215401
0.35098060221073313,0.3297711729658229,0.16078415568238552
0.23201297273483024,0.8876119092116518,0.21203430073788843
0.225070062233388,0.9481043126335905,0.2144035600217056
0.26534908572041305,0.10046653841847819,0.17895888228219753
0.9793450202971741,0.9521361159701368,0.5712886916723553
0.805014737318693,0.3343264919965028,0.3590006058087148
0.5638751545859961,0.3815808374656232,0.3998445668745826
0.8939435359791396,0.17021544283742673,0.4337292791647999
0.4353396299611131,0.9306751955664171,0.2736422633049628
0.9671726242000563,0.0408209770496587,0.3804957243432642
0.47054807926072917,0.8625366331172497,0.3557361510025656
0.9530825052725704,0.3798556585448627,0.43627272236057935
0.5943316125398952,0.5107519895873035,0.34856907037675794
0.3588597884357654,0.7897687861373126,0.26247719961404603
0.15546382624496546,0.07004773663282249,0.04873200659139344
0.2873478012978048,0.3335264453205423,0.25660727649509235
0.03899812269741487,0.8545761307920297,0.11791110372868185
0.04338696275770304,0.2737982358230918,0.018138755136947314
0.7008505693398362,0.9726629229996755,0.4252636008875553
0.5408037352183365,0.08495704842753604,0.2841233095884998
0.6564661158541231,0.6107315978539763,0.34452397979972127
0.9351763551314792,0.039160110948940785,0.3432704173649131
0.784729338346969,0.5170713606256725,0.42433085335058196
0.9397926191398498,0.14697793114171698,0.34993859582301534
