0,1,2,3,4,5,6,7,Y
0.05705198358697294,0.36252508859901256,0.8666562441933137,0.8725732377168102,0.5482202495071082,0.12311171596537229,0.7091564510619234,0.925069086862622,3.2320746447220907
0.10178440189109506,0.4901515908686398,0.8362096060029811,0.9971794514571312,0.5383385249449215,0.9733694204788383,0.740207525235878,0.9808790216415213,3.888382944696193
0.8718983734421453,0.38955320031362617,0.6898850628452754,0.18370692083557283,0.7307767079175206,0.2647872049311547,0.015475434530336285,0.2219959492075242,1.7848008631873888
0.6852022559829812,0.7067467641868128,0.40049471088224775,0.7525698312104556,0.9084058515036054,0.4642415508738441,0.2810167366936085,0.6601995470110926,2.886815950251761
0.6369539513919631,0.42083210317927056,0.5164116201791009,0.7665890183707649,0.6721712802469255,0.40305429494530964,0.6130995876961094,0.08397098784937052,2.8330239276998803
0.16322953708748755,0.49912058538214066,0.5164695996655807,0.36943067315949596,0.23998330856592942,0.5855925603090423,0.927862660206847,0.9074855891133211,2.4481675021971605
0.7966921972169028,0.6147252539918138,0.724571591067939,0.055449745743157086,0.21995641567731994,0.9700871294378415,0.41649902892810153,0.9334351765182,2.6847163480090526
0.9656051998087113,0.874731046304885,0.003384132764494563,0.3242288401494918,0.20503168767659008,0.013943361183452407,0.41938991982146767,0.5294065918626439,1.805606999044347
0.08308335362128694,0.27321962292318036,0.059387606780728186,0.1641057153119616,0.40071515979948313,0.8382234663196976,0.27510968327834573,0.8453675950046496,1.8033448072274036
0.3706113002417737,0.7137011556202291,0.4442306222741501,0.2571138648986938,0.19255789103142473,0.8563546004066847,0.15052935870419049,0.7672008609236484,1.8350962215810853
0.4784639363788261,0.849127320313815,0.47320020589287815,0.13180512755977813,0.9158525475310629,0.8132165239692623,0.9287175745578352,0.7725987007153284,3.219965284046775
0.7114902679419186,0.041980008596945506,0.5848765933013013,0.21150362421451174,0.6825386931573831,0.8712496423966533,0.7204244185023657,0.3374268719543019,2.280691157684682
0.30971807088649195,0.7570891706084998,0.5091123066670787,0.8782565771729851,0.15512143717107352,0.8924352184259638,0.16239640988397985,0.05021357478938637,1.9750572699220235
0.06851480050971614,0.8515989589815895,0.700500070376101,0.7134917333224565,0.4667710433055319,0.3885265011743062,0.3344657754618042,0.6526321084962946,2.863468414508769
0.27836466835590756,0.7830634047785986,0.06811324419685172,0.7994440934271098,0.49161026649190354,0.7324808239098004,0.502744324115096,0.7568387929699971,2.3023825394372905
0.38241014984175303,0.1702173449845712,0.6215834879794205,0.26725404720566803,0.562242291762566,0.8165688664930698,0.8634201037891653,0.9342688506651722,3.066478670473689
