0,1,2,3,4,Y
0.5617451202521909,0.39969096502970225,0.052302799167524894,0.41855701269348666,0.12995885160735998,-3.5209032234747526
0.09406528765505417,0.6814120733601915,0.12949124161552084,0.73570237435533,0.37008526383252116,5.173278470437179
0.543094444483757,0.657957806447088,0.9030674132503256,0.5154563477588295,0.2018732011768467,2.129563022833113
0.5161145242709971,0.4295261601856556,0.3319301502175763,0.5958416523268784,0.7083945959527344,2.0021143665043275
0.2959982962791812,0.7445886543483654,0.9879370187737877,0.11730076944701195,0.10548646759689828,6.794836350628691
0.3580363854598806,0.0034068483951397166,0.3763497852764446,0.2015754300781738,0.2494419667986203,-3.272434615727214
0.2312419179735985,0.6936279972846378,0.7227163386026167,0.01112053443301475,0.3069307983964753,3.567643580096451
0.13898272447147664,0.3769730192930958,0.7602920492719751,0.06833979811934987,0.7121810665461334,3.259145857577481
0.8339653646625168,0.18723314426428006,0.1642551019979731,0.3180487837577787,0.5033573059184637,-1.0171597746589083
0.6154228467906243,0.9687372894841588,0.603496342749162,0.43885438360298956,0.6821165679616447,2.892233238574848
0.026307040600011655,0.44197343629964503,0.8263235723177123,0.38650899170883035,0.7018061392995839,4.270390594882606
0.6555473801516508,0.8769754824613388,0.4398693747805109,0.6958542735917403,0.2963594676276837,0.20426106176631875
0.7927976026501744,0.4568705919941022,0.4082332329002659,0.04026409020759747,0.6371056735364727,1.470024415191685
0.6748208190807704,0.11615914286871021,0.08154615645806051,0.2816689117942184,0.8609301123767973,5.869428455229783
0.4446623418561483,0.8848041462117167,0.9230406006111211,0.7847616175155672,0.426800321482969,1.6488346570660823
0.3545007049592436,0.28428032766895006,0.10600361966386784,0.6715491710298818,0.38550564394654985,2.594831927179116
0.2330882768274707,0.4347448760894298,0.12075799498207951,0.2524101566688881,0.11048303034245033,0.39676334573509514
0.5584641855157652,0.19075651957672313,0.6503010501242835,0.7566631396725618,0.016445887917441615,-1.4729608627116357
0.3861523987242522,0.4851851714426826,0.10730258415125538,0.40872318275277275,0.048715088217795466,3.2648006126643683
0.036405445662378466,0.10743171893269332,0.5982848378814865,0.04100458052235789,0.09281551217780448,-2.678733274745446
0.13416771653585313,0.49614399179209123,0.2709011416427759,0.3162220583039619,0.19019405955031132,-2.1971643340596723
0.6682077449027406,0.8865569930571232,0.35869415455417775,0.9090518225177536,0.23067573620667936,4.0172872130181325
0.7055949500431884,0.5545867909627863,0.17753551186259653,0.7436058792495196,0.33621094489399905,7.393863655790051
0.8630734986410807,0.5081579267957492,0.9248754313992931,0.8865472143743144,0.5072678592433376,6.797438268604653
0.038104582623436634,0.9553815331976032,0.5637968362400517,0.26149455373224006,0.6036486220358979,-0.17267137017287992
0.4696398001249814,0.04701955982175787,0.6398868592709955,0.36986083599556985,0.5429827662419235,-1.1880158524724633
0.7025654268545383,0.5904929519099403,0.1678706664744808,0.6444639665753792,0.4552647283897817,-0.05715779336310001
0.6653003772608069,0.11808405357924001,0.9408198243843341,0.02948643718073518,0.06582600418614026,0.929565454105784
0.926339915732455,0.7267266114930112,0.3253651112251059,0.39057299411006874,0.711831600010275,0.04031005227805862
0.771820419148453,0.8256255258305898,0.8709906729448776,0.3696632297020427,0.5455582096309447,0.30662850516725415
0.3906558623503724,0.5438399015846652,0.9171383189395371,0.5264179931966578,0.42837817586397486,2.496968324334741
0.4511432059100424,0.6459462818960763,0.1376728379744403,0.1310811261491197,0.09211448684887424,-0.40965701813515665
0.9132254266686669,0.47702502363476706,0.589865265118993,0.6943887250569198,0.01710353246331675,3.1835698968694723
0.07487866645513697,0.5299915283392408,0.3568288583549565,0.5707833352406043,0.02034597595667298,2.838695114136878
0.7050845798938693,0.6072165685219715,0.8781423742425509,0.19035130642704345,0.5178634677721045,2.202891984042601
0.8507458918000359,0.4778569364735339,0.9904123920508929,0.40858395371570677,0.5189125019458004,2.9272916900741754
0.35318462127347994,0.3779765383326834,0.6212500870844334,0.9574951776617422,0.09081618299043315,0.9676239820026653
0.8959154530459372,0.5630052551671972,0.7820869854176252,0.3038883267028637,0.061040131830496835,-0.9683463122856706
0.1613859402426674,0.306305776621729,0.37358304423835287,0.18451095058582956,0.4804167015105417,-1.2093187476337302
0.6555119377966167,0.1560148593647962,0.1173317751240972,0.24551686150109087,0.7669049092790711,-2.721745408644208
0.9738869887912145,0.6382245627732708,0.47349030734644326,0.5684109223761369,0.09116140790600502,5.319416427155215
0.444337743299992,0.7696080560357711,0.403619107261727,0.9798935749993699,0.9107281051707703,3.4855511722566064
0.7425555272115727,0.2216342131454928,0.9158566552807399,0.19474669719527182,0.017301798239166888,4.191326409464312
0.09855400792054814,0.4266023262777705,0.8363031427625095,0.7034372474119385,0.10606611630181673,3.6182815114569653
0.29631834401304913,0.22798350728045202,0.9567325788691668,0.5889965489524205,0.37019342713798187,-2.3058377667441206
0.6395703263316148,0.06684936495117899,0.48349114855933006,0.9841304042359804,0.8983013114399234,5.323954484165221
0.7941586942191564,0.7414876160974053,0.9458758231733927,0.8865063377918273,0.8966544782979284,3.1336309079488696
0.16850995104258237,0.9907872332216406,0.8150336464940149,0.1132708638738329,0.6216182959838544,3.9188825133070164
0.3371942255156749,0.8544794319496397,0.9689165282345444,0.5953176811177173,0.9457043410771171,0.7882663165645847
0.7323467450111715,0.9520462092661083,0.10615867119114997,0.149880237474178,0.6333518500796863,1.173912666180565
0.04754112436667135,0.07451921039164366,0.644771513573414,0.14975983224771505,0.5037466305515592,2.906045990359455
0.7910040609449245,0.6435813184954987,0.0890952661182216,0.547871414807298,0.9778841985503384,5.046092988882494
0.09919045719480757,0.5973226575019301,0.1541857047864027,0.7730421342172877,0.58175413480696,-1.6129970361135668
0.1448543390850512,0.5978246075731386,0.4101321392602234,0.621048206143616,0.39071746754544556,6.567527331110677
0.7563674805960653,0.001930977973257475,0.6316342328821833,0.6502828892573619,0.6281145089757186,0.705716721303247
0.24107317594323951,0.3955204498785525,0.12531711292457715,0.7208383087893895,0.007858247485093117,-1.1938316008216474
0.30123488676443877,0.7306942385572914,0.2736046830751636,0.760868630060781,0.352644252578048,-0.5100402099568693
