0,1,2,3,Y
0.546149075677862,0.4710929057307992,0.006410839705106697,0.45899793158565105,1.0251367721500508
0.927264568994201,0.6758425952228827,0.07022880884562632,0.6555151289313839,0.7585035578952362
0.07705501047880003,0.3128687325413889,0.759294349150385,0.34503329745458766,-1.0828922264666563
0.8333602310169282,0.0874939766816345,0.4671959946482491,0.4321635081390176,0.9343159294536445
0.6254964881458097,0.830641959295172,0.5076048960513942,0.6535451684426254,0.07577031069655893
0.03875271144835535,0.2003221665913517,0.6559592527586976,0.6927986703954905,0.35694318145559434
0.5302740886080587,0.5781299075682271,0.9046933509832312,0.045600162299313074,3.441502746436473
0.9106731398129236,0.6521856009012064,0.16883568168305918,0.3104162787502919,-0.6278878669214973
0.381991987997345,0.8027686770400836,0.7723553301970094,0.8282518816828832,1.2715353864722447
0.8548847682301345,0.7538948297035211,0.3507448820597582,0.6079229841816737,1.700455116713159
0.96523004666714,0.3973164482985082,0.23033351036619598,0.0015314476419404643,1.123632281562629
0.224058445591514,0.2622576571084979,0.10324984040014917,0.7537262048701674,0.3772124690743387
0.31986994953351455,0.006688607646748834,0.19556025774349162,0.8733337350700651,-1.604003662095257
0.5258640653319723,0.29091532797032416,0.08690895486095784,0.8981186823999304,0.9894349558332566
0.3517279822045265,0.40088928310725425,0.08854153691428679,0.36916296920218117,1.1138297769792955
0.603818826559758,0.2757428042742115,0.9737531504181558,0.10097930283762646,1.1083296004417056
0.3299906439383238,0.3829976168235175,0.014596590560610023,0.707050181293988,-0.10010349308251798
0.7048275606910889,0.8447612422358785,0.8021595926897133,0.8994009085045472,0.5919907595577544
0.8797130804264477,0.7738190344120532,0.9819178813478111,0.07703704206528927,0.6722383087962405
0.12491549285074166,0.726047754347581,0.3991319034042997,0.7321373997682318,0.7589634974799905
0.6587346508350813,0.2514628793322403,0.9462757033644564,0.5131862740264092,0.9791501130322016
0.013448882534893625,0.79939821950481,0.4867728530529277,0.7207441945091643,1.7305727391800456
0.20312658803537342,0.9571383987668571,0.9200291124298531,0.5594357717318768,1.7711181476037834
0.0077307686334792125,0.8426738725067245,0.8526635025508268,0.3975861587576601,0.09125139125634152
0.08988078023691481,0.45289806566328417,0.05221686023780192,0.18077047933836954,-1.2032668539767126
0.3160340029210166,0.3852004633736885,0.848276742583976,0.5774407623992147,-1.012959493221817
0.20916340016020196,0.4058075326473163,0.4975005492810899,0.8463840673904652,0.7126407858136795
0.6728300322511614,0.27929324904281405,0.6247936164834546,0.49669712522931275,-0.8608363441921761
0.08791478056260549,0.9233560595224094,0.49250363456311264,0.9794205567141229,0.41095031046134045
0.9061012184139612,0.6895301168761655,0.054753792168718785,0.6633668853477721,3.4622157491495456
0.6978497773936058,0.7838464481450218,0.730790004346381,0.886612362514222,1.8037125752426366
0.6816262444634844,0.1495888996117909,0.9279442403856426,0.6021036030116016,2.157117894920174
0.16206853767698548,0.1378475275362675,0.5950950324864597,0.18311347096392638,0.8046842398761799
0.31740286409811214,0.057435060889861056,0.10137839029080264,0.19209402813747767,0.23206976998687712
0.27520779347617363,0.74516948001102,0.3434422158971061,0.005664672486897282,0.9607789536875476
0.4235084895137671,0.9611237116204322,0.7909294952863821,0.09749726348675414,1.1269527759786897
0.5767171669171396,0.12646993258944117,0.9688942334687529,0.0747918654287838,1.0020066174329956
0.474963039685839,0.07962526255640967,0.513703232965974,0.05403495193722274,-0.5717510606484174
0.944183310396031,0.21882847613238776,0.4977723003905352,0.24972298086946598,0.270305424287273
0.2544562829389073,0.6109686962920763,0.06383123427745041,0.40775770396464184,1.8718333080172311
0.5278700062174655,0.8446663650051144,0.027239690561662755,0.2148218749492159,0.9859277380248225
0.8439209687042105,0.22280841202747548,0.45767870853175097,0.47752247383481894,-0.4400762130095628
0.8139457756714154,0.5401946173647012,0.8731092207898369,0.11170069165436192,1.6287724722030783
0.09267747935578197,0.37848049754677515,0.6582655085938244,0.8823880341665162,2.1908708128740284
0.08598024445047647,0.11969505956173576,0.5577153245764543,0.601199089070855,-0.3761589201852378
0.40481366174836175,0.24293569849326224,0.07127519337760513,0.025615656783687157,1.484690051141901
0.27973530958359316,0.16422105748716787,0.34959588679651266,0.6911396521868751,0.4977768488619977
0.027978737724751346,0.0948068500719188,0.34958247273480025,0.033596848670981116,0.881906442614908
0.9588072869454856,0.8321451485474172,0.05199391796467756,0.2580568634393299,0.9901194590917127
0.8437407368527091,0.33489912483775397,0.6197450651870321,0.31138825637116374,0.4763587929642648
0.8220248969688134,0.16058854729649508,0.6719829096258433,0.8398859384821213,1.6570464443772102
0.06114958126046366,0.06350465522310278,0.5832305221882665,0.19785777221758793,0.12723270699096093
0.31078664022429325,0.7378957720176977,0.6024162827251736,0.5528880061145027,0.6778484997547244
0.5728503072376864,0.48849935606617567,0.37343093054190324,0.3684295771443077,0.5494457780470019
0.7611080806089647,0.8702003326622513,0.07237890796001378,0.38609521571777583,-0.7324575900377155
0.5896701940056458,0.5438542346197854,0.6166017744583746,0.36854785059942363,0.9577976128712274
0.09078930165962051,0.06811622762042424,0.2804842051042129,0.5028911669542336,0.03782218998803469
0.9814669067058136,0.5135749865952719,0.6537701524014635,0.9696301618028823,1.3051939219954214
0.898380814918703,0.07588941337634958,0.48261081534575123,0.18588111227742232,1.197412243371388
0.31451863858221374,0.8700929595846846,0.32965048524767104,0.27960991212353903,0.3642703234714977
0.12148510480734043,0.15688788873313242,0.14891086142129673,0.7390111390472668,0.7314408344771959
0.12950392186491033,0.46988312306892943,0.9404724935401848,0.9472056833886661,-0.1668217906936077
0.7132578934587225,0.019734738445065014,0.1769246205797944,0.31329845355046826,0.43754276460989106
