0,1,2,3,4,5,6,Y
0.2776779404878348,0.19493599204076062,0.224244315528367,0.08041528416528065,0.3360672907057347,0.759033700217079,0.9234187355732838,1.2512702250495753
0.45405247348586486,0.7257263261218415,0.3068111389172534,0.806336864200327,0.7237410065674071,0.8221895034672624,0.34026290176037244,0.10022871495453267
0.7380737914571807,0.8888263995396447,0.7894221466569662,0.9968568920966421,0.4390401195345517,0.7334885065206088,0.9983935125039172,4.961711845381255
0.5417176903768094,0.752838616092573,0.2644772924956271,0.7323356365719527,0.8819372400248462,0.9924592072707248,0.9685092397431805,1.1599306763507093
0.051446359153948684,0.37272125223655794,0.8491166601989808,0.4999177721818415,0.21651806332732493,0.5628090525322528,0.6162728475981846,1.5261947135750273
0.08488987745340715,0.0767144178360667,0.6036150201720533,0.4434531821853903,0.3102198186094475,0.9325220545133247,0.24986086065154656,0.43102152320547454
0.012787708183588542,0.8291005522720915,0.7180095364113671,0.3194672086897422,0.6199079548472924,0.5403871264717945,0.3740430356545562,3.049434574984182
0.4968288483322447,0.08202812053190123,0.45061103215685205,0.6562500315664036,0.8499135205475034,0.09308390896922958,0.857358539679397,0.23461332853490435
0.1630358228362071,0.4622139610607764,0.8781371461793146,0.6461971974244549,0.7702890601198834,0.6789160829187886,0.366807851036662,1.177947765116766
0.01772505466053842,0.6843086559923216,0.9973035598332317,0.43459889906314664,0.23609853193715336,0.2852706379570886,0.24677259376627525,2.211366438060212
0.697346131977754,0.3906026446331883,0.8514954184654938,0.5089285774471881,0.9805260927437107,0.9037060664909472,0.8866891126933437,0.30444958721791826
0.689600281332172,0.7120050435809891,0.8669637127540439,0.60685990011384,0.5923283498803461,0.8676482558512053,0.431371102111362,0.597505602528198
0.6651544571122084,0.21348083366452342,0.07712556963539885,0.18962454698992248,0.9743554788306862,0.8020001066116161,0.913583036181512,-0.3265246122687945
0.9763067403512772,0.35472394370922733,0.9198824562774879,0.20171133192207358,0.6848941145453212,0.452858728779475,0.5373222286858784,2.6285935024875084
0.6962864269343342,0.875829503119251,0.5415488611245504,0.860326436223577,0.7638323599055705,0.03116798617774119,0.08000998135160209,0.5101866637685953
0.17574128078718687,0.4614876779115472,0.07714025258244439,0.18975145513055836,0.5301504422795593,0.19016023103660729,0.4605844317329958,-0.05434246151029465
0.4713815043583395,0.4431327250735525,0.3987182065355511,0.4330780448449494,0.7497224382248556,0.647957107589921,0.07271894163783621,1.4025678747527972
0.19000264315825588,0.7823946114709217,0.03760325792026342,0.8281450665342314,0.6562196996979079,0.38565026099006205,0.3963568909475602,1.523417272390711
0.5714673312577205,0.8831094214679049,0.34373868534912444,0.9679624758474479,0.5331329323446153,0.6141154785547417,0.9176339208690328,2.444054950429703
0.4532439802375775,0.9409500408736421,0.4075496488241108,0.122505589335699,0.23300067649232692,0.1289443732256188,0.2371201466564119,-0.7574661707809889
0.5620355286154594,0.0034229179185194525,0.12149380778262908,0.3155194468752077,0.40645165580180675,0.22290789589425264,0.7486234873335236,0.4504037777657254
0.7552980940261782,0.1336206812316736,0.5139363422898275,0.7632043386107046,0.7236874598685586,0.8747314229961874,0.9195518124543168,-0.5689555941348603
0.5676184426031082,0.4369867439956241,0.6176652196199609,0.4999780813633543,0.9735445650632443,0.05889013740261129,0.1020630780530839,0.5636810957425529
0.4605705299909548,0.8321896858892472,0.7513641646575894,0.44671818990886847,0.33773310937651624,0.2655837128725522,0.03640472942974948,1.5091496014573753
0.2371802806415625,0.022255528841797156,0.26378585373455155,0.8109703747859227,0.9651338276243151,0.3818189809086625,0.3711518757306115,-0.1828001375070465
0.5521650326488379,0.2475724480828594,0.06962043559065989,0.2390248668980468,0.8196425938311486,0.8613715720386965,0.6058021457305396,1.8724571117807092
0.25669955680200995,0.34347498352676176,0.012747332276123235,0.013320277733163577,0.1675273010904551,0.6366732370717876,0.8160307199203897,0.35364360540469
0.3044795645597459,0.32290363046322723,0.22999288693155806,0.5195700598675986,0.20804410449983746,0.1344614450228936,0.5090627146571903,1.1952218448719176
0.5205195774806589,0.18188575841337473,0.5258775902782538,0.22908189261567868,0.48520719899523324,0.19462087716983778,0.4415890670959306,-0.15022855179319028
0.47573006965792086,0.9437764937087582,0.5370790398353645,0.8271547587232863,0.2528126426719579,0.17739244357052875,0.05968247437168772,3.546118800348311
0.9123807393204235,0.9414367833663438,0.1402955039040138,0.9737332314197742,0.18145182368164547,0.09138172110321274,0.1504714505356095,2.113843284385636
0.47593724626740497,0.27758391817134676,0.40527400200486263,0.21079126174179297,0.44374531439997744,0.8198431439648415,0.817739591183448,2.2856081431307116
0.5154191113122581,0.6993770182492239,0.5997238227015981,0.021084462642395496,0.29821295227482547,0.5698675284771879,0.7176340032592337,-0.02103810036271636
0.87315831470692,0.047633515229205226,0.6585889483484121,0.1545461331602236,0.5779397101565529,0.7357795784232246,0.041326800350525494,0.1096951902027189
