0,1,2,3,4,5,Y
0.6882770676039003,0.7310886236931249,0.6497230189624709,0.292113650784392,0.5932987778973561,0.26935917043190827,2.9131691984527093
0.9158520374192318,0.04051603133918602,0.22495192559474597,0.1425791601477131,0.11172832079889117,0.1898274322425847,1.7151225639857228
0.7155601603876818,0.5845981694482084,0.007315005352997339,0.12011036983124268,0.142005565740579,0.9643293072930874,2.430369484960232
0.5057286081714011,0.0888058516928617,0.6705281319806381,0.53612324322184,0.8182957824944915,0.8741814252058454,3.044721660463632
0.5696673324762447,0.9353739403785843,0.7433659025854071,0.7579686801787524,0.6339355640019698,0.43063707319869937,3.5738959933027887
0.371818926914803,0.8302647739466426,0.5469075013238601,0.8864669263672827,0.7797810671834875,0.29665953120663413,2.7526480275433887
0.6891526677220323,0.8382487172713059,0.2984987987510579,0.6213685568944244,0.3151019293543331,0.6019949958262922,3.027116280389154
0.04668439296980309,0.23647576213972477,0.5610281125793495,0.993323009656831,0.7482047399261369,0.6733675556416574,2.5897613636827534
0.7376658562239304,0.881283424248553,0.05564111786882686,0.3403021234926109,0.4630038562733867,0.1582036010683857,2.449140045921021
0.4773911319612181,0.21550294157324368,0.38534052412601616,0.7686747027869113,0.0561668633228829,0.9611677411020229,2.612995325066572
0.6273603881635746,0.09818041095309993,0.44727391165382824,0.48728926833350905,0.7701364912884598,0.7797194040365361,2.973252021602035
0.1197108347195377,0.9370178700201947,0.9207125057926453,0.4730084479254798,0.9834041886248099,0.34481331022242045,3.055397887653849
0.015081365109350764,0.37691840942538457,0.9345939752442771,0.009663614697117628,0.7852003301901957,0.7148485252616891,1.9248732625942884
0.31307326412963377,0.8517962174115852,0.5144718731561686,0.36062800855731236,0.8284745631670266,0.6845948126301363,2.747305615873247
0.7259189684306181,0.9230291347504429,0.6563048141197483,0.05762264551005247,0.2749091062992549,0.10875462121496593,2.3399995135232547
0.1671217654452295,0.5074818394107949,0.2680288858093324,0.15869137774202124,0.025485122957428552,0.33139785270785116,1.4530840641383351
0.5790045393371175,0.7001111435862667,0.9925019359293956,0.9544096181781443,0.9277303346877253,0.6799681903884199,3.501497315121859
0.6871002786516625,0.6821334259272429,0.3700766455379739,0.27817584780240434,0.03857036356362642,0.16472598736455657,1.6233663549553996
0.6702422991533338,0.18526688805235314,0.2772026279132762,0.8801105592810935,0.8511156302524597,0.674375188357428,2.8255227445484272
0.6421134290946678,0.715585812538667,0.7337024421673348,0.35868712601615316,0.8298823630908417,0.06551720010900752,2.879818003919258
0.3785664282852884,0.6265869904231058,0.8948617527420916,0.05862845657697291,0.35643323131758065,0.11466994711448997,1.8857422094287302
0.4466248267823072,0.9002767088567236,0.9938214861018769,0.6666691821561402,0.6643007147231234,0.20355770363520298,2.881858959175389
0.9763811752114061,0.1937320360411825,0.2026447634410583,0.3796296040388466,0.07085803142268043,0.361878109667498,1.8539791447183787
0.5663926197492278,0.13315631753326174,0.12495277031578889,0.3108959606971724,0.048737037780460346,0.24031453515565981,1.3518185038664214
0.7260372360940743,0.6348902912805219,0.6963703632096659,0.8054969863439392,0.633346771322439,0.5998883172039655,3.747079312237348
0.6759961670571434,0.9762546658464466,0.27499423956901403,0.5665644852762011,0.9866347171400153,0.1940471197986049,3.041007782214832
0.4193091499083911,0.9465600099431928,0.1884074112902615,0.5279356299817163,0.6878726377877417,0.5410441412620146,3.2568778584491707
0.7265827133137064,0.48876661432625623,0.3123297076354049,0.7369040802235537,0.7916438131170004,0.10461495556967859,2.5694659963060413
0.7869912634618609,0.5914045633345145,0.3918976628365438,0.054400553396588,0.9636348385914489,0.49296901073927146,2.7699512930757897
0.7602360774416139,0.6041013051180376,0.052810555022205,0.755798737919786,0.5988648602643708,0.6309694479638492,2.8019481317520603
0.5223119564933146,0.9823008705132752,0.4917650637295251,0.14205588623656262,0.9569458794290462,0.5314434413526842,3.165918932936136
0.7843311326835575,0.9433070511108284,0.7934499973903479,0.7645004844558367,0.3417610815752331,0.2907617483033973,3.2772177745119535
0.4451320283498664,0.08023888432510151,0.35631256234504927,0.8817293535470413,0.681702975719791,0.7757715491567958,3.061670491127331
0.6799127521543639,0.23604734744383038,0.987450690355162,0.2719549250884752,0.8480555673393312,0.08130642286745604,2.7504235988045496
0.6299422943445744,0.9337263494708493,0.7181267555841487,0.9600924833276288,0.21045255318013822,0.4906537876018,3.6528780144855126
0.951286393823515,0.9866552636421204,0.5831088213372102,0.13869869116735567,0.8402514629039405,0.030960753639657668,2.8522262469715454
0.7476357443563498,0.9163977171756966,0.9004056184319292,0.22446964356445032,0.22040143645074273,0.46811816928222627,2.8228768056093707
0.14330527515948854,0.8460612610069281,0.28033929001076974,0.08729328924552238,0.828554147211553,0.7138486586628215,2.5485870266036965
0.4615482981484652,0.7089882805794249,0.5228895910940735,0.4626117169570061,0.1976340509179223,0.3397090064392485,2.4957184170543223
0.11913849661158826,0.3349377170957668,0.8227149030105131,0.15342028344609637,0.046186964331440206,0.1323988006724337,0.9134816028242694
0.5324498708558575,0.6298141636863969,0.9592986206154724,0.6291598231570137,0.3283248038440173,0.4965426034258412,2.817300710975177
0.1582123956800615,0.5449219037910926,0.3432986500326576,0.04176492483745309,0.8065648397908963,0.8544470311051297,2.451141715859305
0.7297240881077093,0.36309696465360297,0.619439927242151,0.003948161472229872,0.45370965961968157,0.8791359330132312,2.1479095050538
0.9511301602314377,0.6445897126755724,0.12505260907293492,0.5259987286000125,0.8058919732274932,0.7177683359060526,3.1463209156525287
0.606869133794664,0.7635579889093996,0.393843107041593,0.5160450684882709,0.6367002574871864,0.009446573374979783,1.906260117733039
0.03595544817354168,0.2462460485501048,0.2889149028095138,0.6631387449359862,0.5848594607071886,0.9317765414170469,2.264852586357037
