0,1,2,3,4,5,6,7,Y
0.6849815902155031,0.8458630233826385,0.468223124512537,0.2739658837387915,0.0698570168947068,0.0938516648191996,0.021386544663697715,0.34881567312633366,1.362269271339494
0.6862558023556914,0.25906598905880984,0.5496649388252063,0.5828034324243352,0.2361000275682419,0.8012605213912687,0.9963582918217706,0.38126090817723224,2.2510181317795968
0.7197693350223714,0.4314438770758092,0.5252764734515628,0.6722429371441282,0.22481503271264747,0.39912364483978824,0.37941288437042797,0.5979292275123571,2.1129707228988273
0.8970750464444056,0.8319703942293784,0.24864355050742593,0.23345854248883557,0.189242792482047,0.5670087298460688,0.879492792781131,0.1277941005831431,1.6987782601930128
0.32917047755475215,0.10691643221578429,0.3224967534810772,0.40850537787741215,0.7868837890820048,0.2918754728294307,0.7932034952948823,0.7333155566947908,0.3616637673716252
0.5390578766545528,0.7865600655332778,0.20126527878338574,0.268071667613329,0.7310560329952777,0.6519216502175476,0.12364062329954828,0.21334032963374416,2.465661495274709
0.6409924144791792,0.7219998033333813,0.21874592451167096,0.350079067333281,0.7601510561907648,0.13760868332142173,0.8563161144700859,0.9518426979785662,1.129337894333332
0.07481868371960931,0.4446948452252494,0.25634853636489874,0.6374073495810809,0.2752303397289354,0.5715783690063757,0.2819543209524885,0.32866614013312423,-0.3995628837030396
0.6344178483268865,0.7021594139609949,0.6603162857253261,0.5568646121620223,0.984850809790333,0.7314271268605123,0.18560546042892923,0.6368350192430843,1.751202742190425
0.6996350377755635,0.6970784510655703,0.7404008834890285,0.7898781929721331,0.24779410238451827,0.3484191682506659,0.6705708085099096,0.22187324557782662,3.383564009028219
0.04507409228507686,0.44245389959356407,0.9803199739293568,0.5143486959619259,0.4218466187136741,0.012335502710853152,0.31901920059434385,0.3172908833318121,1.8151695089484157
0.545713589004315,0.6826858101538427,0.4170903593849592,0.5158750257011254,0.2784073921140917,0.8972368318069964,0.6379986206609138,0.4088876631648991,2.240378073290136
0.7051172957636916,0.003573627865046225,0.16419932500972811,0.6729390069750999,0.51181628326435,0.49720587528991333,0.2635346697538016,0.11848619634252122,1.2155230492981517
0.22012202133236547,0.2916121758687201,0.3117506017762586,0.5937261403425764,0.6855749511894197,0.5549036835414887,0.37182094664521204,0.7123230005660436,0.24003439829042073
0.3955553218833252,0.1342983958800913,0.4985383958578957,0.5473651585493147,0.9680969671672846,0.23848726015787236,0.1837688394294692,0.4282128269995973,3.8687656880089816
0.09237694804551888,0.6577101897309534,0.4455054534199423,0.3209441470458091,0.5196111542915594,0.9663327636530967,0.9358420287178761,0.7105727713657465,3.608435478497606
0.07120346151689427,0.14880461104945397,0.3518387486014647,0.8376371425800085,0.15343356821431087,0.4299182202658277,0.9503910032083545,0.11124460031674288,3.7212979861094153
0.8200391360303028,0.28411044429251375,0.01827090713372037,0.1738404447587707,0.5154850949177376,0.23514775085093775,0.6520436533456035,0.7653079942418423,-0.4845568399416962
0.6167041108196231,0.9455892581984667,0.9695443849959318,0.35292677381758564,0.9806499960325945,0.6060984629572381,0.6823533591464059,0.8649983072293321,4.58985898071345
0.5091434743993997,0.6790986260902081,0.2605402119975039,0.6040675196208192,0.1711925901189415,0.5846585887202304,0.7212717428571674,0.6091035405535062,2.3613933144950767
