0,1,2,3,4,5,6,7,8,Y
0.21655731160871183,0.3234796899101203,0.7323777927974177,0.44916251761722015,0.5867227073640463,0.9583928563404166,0.7577916218705509,0.10531986240554658,0.4120253417448628,-1.1350700811497596
0.8335389245568784,0.1938204815603728,0.9733273493682632,0.932007639761414,0.7477361575092679,0.27809133607072467,0.7127583208575052,0.7496658986834076,0.48911333048726624,-5.421947153618527
0.8689898958347422,0.4479568130892334,0.18294224027938522,0.11810345004834777,0.48079093747282087,0.603334750229608,0.6190322582679333,0.3392567797911866,0.7852774366846119,4.0556942786179135
0.37141457126144617,0.16911360929115105,0.2836258310923364,0.32521851687127645,0.7832111150642335,0.6216064907276166,0.3770543391590656,0.40347594711272694,0.3142069321693838,-1.6324689241187094
0.06984684448434086,0.8940524131155836,0.19004639053347316,0.9937283147128744,0.6827917356778893,0.034934504558780666,0.36447215824286117,0.4255002326834222,0.868535113570971,1.5125411466088572
0.9606736116085962,0.06975117694963451,0.35377373724966965,0.34280335230481773,0.8522715341968243,0.019754689906716583,0.8830273732762965,0.6365194662086691,0.24793512952465013,7.153470978353054
0.34591839239350786,0.34222559132850516,0.0018193079668379353,0.03173128260501523,0.3532186762063545,0.36841413183934657,0.5183426391788487,0.8674209036406094,0.19291645321140682,0.3591101046895774
0.4602386855170758,0.23766454590228825,0.4018976795795577,0.599403130732131,0.5282578302284945,0.5543066757755699,0.36327112011585494,0.21748818538828418,0.4077084363526968,0.7496184654583723
0.7512240046055431,0.5188812493634255,0.7477985817525475,0.8772191732683863,0.13787438991172174,0.032068698286688346,0.29170633192523,0.4935234386603232,0.5452353710953309,-2.3553494535250676
0.23403450705741113,0.9947465063225402,0.31896384444695414,0.8717844924082467,0.6153445975671179,0.9406224522016852,0.22292267240627006,0.6354255600724554,0.25962800427444077,-0.41217038057165256
0.45607389040121715,0.40395988230491886,0.4807552030158406,0.8268910638587648,0.2547476638618167,0.3572671765404304,0.6060029365278925,0.06634990893932424,0.45063070733390387,2.2119506909603084
0.621519569033358,0.22082316407584945,0.03046878765719141,0.4690573771750084,0.8985938769088596,0.9775551483014043,0.4852710879035408,0.42291616740581595,0.6316590997849938,1.7062768251024114
0.7610619975779449,0.9607971303176168,0.3176667915920234,0.7926166079679348,0.33619661904600007,0.2861831701765001,0.1349388268248608,0.1553105029927787,0.1983570096955507,3.698056187858125
0.3830370499112359,0.7640792917964101,0.9336340885144645,0.5752440765736611,0.967305707990385,0.9703062419766822,0.8712010123795106,0.4696994259652353,0.2005312637863621,1.9696200025462196
0.7284476173784518,0.45457118895305504,0.8419093779355625,0.7652194713907691,0.9194105013403071,0.8311100536487628,0.5352925293307802,0.28405657519510463,0.8907474089196737,-1.2616118293664877
0.9955094007143304,0.4675203472294225,0.3272741008164135,0.22644115980254165,0.8558765312670095,0.8362409469887846,0.8303493380813434,0.4305484557748187,0.9024982945101409,2.3214121964819214
0.6635816360759712,0.5725090530528325,0.5148095735240144,0.9830238230805131,0.22061547997865716,0.20350732050160758,0.21923182747777303,0.3562221261502311,0.599266219998926,4.493068672951942
0.4566831762752511,0.4624820486023665,0.16114812527958033,0.472034225557458,0.42351016365443095,0.728742359172069,0.6905095498554079,0.7849979042983041,0.09082051135656188,4.650208653315841
0.7975849335678065,0.8457931466844444,0.2875545081657084,0.8298085560179499,0.4184695580058596,0.3858272165716806,0.23679903713805073,0.07543369129443744,0.5813840399523248,7.685000347652303
0.8605416616876929,0.7775061906771932,0.9702253096139963,0.607638711949648,0.7085116958527534,0.36140325756011604,0.6547162368034729,0.5791785748806816,0.32183745778117123,-2.827103059680561
0.7684970502982175,0.8069609390192782,0.8872324542729771,0.8451553785060961,0.4808598069430241,0.10788210983585922,0.575060992243957,0.49667974801825465,0.01655927247403921,-2.045599703561092
0.49765201988297536,0.9762125782747504,0.5267086440937876,0.7023056425038294,0.8800319121308074,0.05412376351782633,0.7620473608711512,0.4337924921003249,0.09464671571477368,4.051836285408962
0.003157585312024258,0.12840652322800017,0.16610692019977547,0.6140953180282941,0.7462138280874868,0.15944783609674396,0.4896373481380436,0.3478132884398565,0.9421130259179282,-1.6961631602511678
0.4002004017899905,0.5220649690742393,0.5386878602510292,0.47509869087587764,0.9102460176013761,0.13773023036561294,0.19198849875274648,0.4910872697752261,0.7727947500596747,2.2437401912031327
0.7942241125964176,0.8826021422549961,0.6272264631565801,0.5303287263904797,0.27987322500973943,0.022895431017371348,0.6415607807175531,0.4249401539774045,0.10704321508922765,8.301998517985435
0.6950630218589785,0.07176334915854443,0.3164277612816181,0.25958982637477346,0.12168181667011402,0.6132516580370498,0.6686181163396405,0.3177160544526646,0.11660251338254368,0.2664778247523558
0.31491688259218253,0.6210578918280907,0.3856933551866032,0.18507942979707848,0.5956738153185729,0.45340614667154633,0.9979944813899736,0.6654245942916287,0.3786538109080042,-1.0288487866396014
0.7171902637525348,0.27628369457344004,0.18535496516759054,0.2971382329370801,0.821195672729191,0.6094844955000693,0.10938608137346251,0.285107680098555,0.4636823883381901,1.1039351050614072
0.29312952388373603,0.38521267052800867,0.03729003911388673,0.5367117463133979,0.5739561713038633,0.9936004812110606,0.8782393738814595,0.8449780128958704,0.05190609080106867,-0.48660485641442186
0.7891068249821798,0.6738481179130841,0.27337526149639246,0.03000693002250987,0.8010762571508329,0.13192599417141526,0.1494398886600692,0.877559761727536,0.5852519266917383,3.810516759659767
0.31205846221484024,0.03396944716788408,0.5297817162126471,0.35414882870890496,0.45195445943697987,0.752660159961491,0.6955012693013634,0.8908525746705926,0.7848371911258385,3.3369111185724845
0.15027229254942298,0.10791943394581605,0.9991547577278025,0.7572190616882967,0.2125043705256109,0.7057802223200721,0.32661607722709685,0.6214814379688494,0.01683732676447769,2.8427724074781047
0.05960180595951603,0.06550958721197575,0.9118022955546969,0.7495175914598216,0.032578107694434366,0.856713352240251,0.6339615005617044,0.7445982829503351,0.48852968361330473,0.4942370115043755
0.009186641008680718,0.023857379945093737,0.1838282079676623,0.15815822233351662,0.2653498131598423,0.2576962620905697,0.4968947737969165,0.6165039873719571,0.8124801553882344,-3.5871652351293277
0.2628879304896964,0.3363771879150289,0.47074877647662805,0.3006048826517823,0.616464444362581,0.1386800240287016,0.05856834981533465,0.7993739657260407,0.680708554533284,3.682927575486443
0.9377677674500904,0.14201882247379094,0.9667243755811934,0.20773417037908393,0.9473770505090274,0.6399219835098607,0.7717172141250145,0.7068524289506883,0.7353791530853157,0.9662979140926453
0.8509952501323116,0.2957262874943202,0.2614745118007722,0.2307668285895348,0.7303588134854381,0.863454472834945,0.9670308057415556,0.31905872984106887,0.910891321391388,0.39574445949310144
0.7461119521842771,0.5243813852902158,0.6989085666468923,0.31985518467063245,0.028216959911049666,0.8739466767155689,0.026754431265202383,0.014938490263267101,0.7063468010102221,1.0981434412597126
0.7730703798095969,0.9117348646031348,0.12342288659752332,0.08621992654206223,0.4120314402235006,0.3939537449221302,0.9801264396649496,0.07651088783461268,0.6909070160611928,0.9940583513051263
0.8124845973695647,0.2603765916513263,0.8390237528253918,0.5555587185233997,0.9765718175306485,0.4971064653120846,0.29487502425479495,0.7334566378694984,0.28083434023056564,3.118058861925108
0.12224510453203075,0.12092865389480012,0.6177178596223857,0.6785927477902265,0.7319405967163758,0.07941413418122534,0.9795029080196523,0.983727480804389,0.4087104377968137,2.942452997524196
0.7317847647096251,0.9517500586903811,0.3685250559534273,0.4005690638328947,0.8779661994953383,0.6908614729329847,0.21497627278694253,0.26543098147132604,0.8395952341209221,1.3938689896951688
0.9786756015015816,0.9544051256257339,0.001571927872717982,0.9620440073352761,0.8246545426646893,0.44812460192380477,0.1711244214442419,0.16298143212038652,0.791797391701411,-1.5703773995645016
0.6340022192098032,0.46372795770933095,0.2489793715184272,0.8323742435810706,0.8959564031561948,0.6071367854913525,0.08082366957837528,0.04554190264526958,0.03331414887678086,-0.119571257895555
0.10676698048300826,0.017869352215185375,0.5510399964033715,0.5576769404217006,0.2923063105096796,0.4544428575082734,0.9019196549988309,0.8647249759676525,0.003896005073184994,-0.7569298958495163
0.26379278136019535,0.922103530009119,0.917387375773621,0.8341552403531851,0.5072633709142844,0.5894491199016677,0.455627398916007,0.2572616450483094,0.4783899375188432,1.8064699214280513
0.6218922832025582,0.6063950513127571,0.36248283411666626,0.13364401223373967,0.196995961472463,0.21108772776648244,0.01002956790443088,0.793286675413846,0.8724147586428638,6.74981642298197
0.30274269146547594,0.2162045767139682,0.31441210841516976,0.5977950212995649,0.8242490701711349,0.08611624465421841,0.9203843123569576,0.7239750408265145,0.6291082876473819,-0.780097677477352
0.12893014922970614,0.075411284074827,0.8284682749947668,0.9527819479483692,0.8402070135068669,0.35064376215332616,0.9821390878475925,0.16349306229001404,0.6742843989872129,0.5266222328912846
0.9513949509446515,0.27575573242166984,0.7587961356821062,0.5208265332108974,0.5716057194742824,0.9668658515416116,0.0184420486975182,0.6982290403365644,0.883321999965338,-1.0347822722823659
0.6152532316824437,0.08227356111610573,0.01265909642633578,0.029480154988227092,0.13250838891739947,0.250967005948027,0.08282054854344201,0.010977926007892713,0.8626740314702475,-2.4785326964357646
0.974200706767927,0.8597693971699906,0.5067363330223444,0.07515694215656932,0.534486045609668,0.36897789884143095,0.630119019731259,0.4526489953425592,0.6996418523209844,-1.583389819658818
0.7649827013710798,0.651886486892018,0.8715555948125256,0.23389494102783337,0.14569651563043695,0.7036787177307512,0.9989611345531687,0.49984091514392015,0.8468235543052213,1.2094415471610678
0.18221596050636601,0.05997088401846318,0.6744812931752273,0.9452990206477887,0.9011778081352229,0.6474225326587558,0.2817660027698483,0.7882526701934568,0.5864338274408462,-1.143394817126981
0.36114609462165037,0.5199699789397378,0.9855957680952321,0.1824849511122435,0.18024093987267942,0.6220069649644654,0.4072343393777075,0.647056166078842,0.19345663815765013,3.4980217934372995
0.37919489929942196,0.16400608061087574,0.343252368634545,0.3752163063407773,0.12465394613434022,0.10997215563188645,0.9657871812234116,0.19417776808670584,0.4433372844019815,0.6610975868939222
0.9864339863934164,0.19660830224967385,0.6033849714638923,0.5249798469986158,0.4088107338944771,0.0013999121527776826,0.9093299410971938,0.8314714178529516,0.225088173108552,3.1663112444470958
